2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.6666666667	11	33	15	15	49	17
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.4285714286	16	16	16	16	24	16
2	5	4	2	4	1	1	1	0.5	0.3333333333	0.5	29	55	29	13	55	15
2	5	2	2	4	1	1	1	0.4	0.4	0.6	9	11	9	9	11	11
2	5	3	2	4	1	1	1	0.5	0.3333333333	0.5	21	9	21	21	9	21
2	5	4	2	4	1	1	1	0.5	0.3333333333	0.5	13	35	13	13	35	15
2	5	4	2	4	1	1	1	0.4285714286	0.2857142857	0.4285714286	31	47	31	39	63	39
2	5	2	2	5	1	1	1	0.3333333333	0.5	0.8333333333	13	19	13	15	29	19
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.4285714286	16	16	16	16	24	16
2	5	2	2	4	1	1	1	0.4	0.4	0.6	5	7	5	5	7	7
2	5	2	4	4	1	1	1	0.4	0.4	0.6	17	9	17	25	9	41
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.6666666667	7	25	7	7	37	17
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.5	7	15	7	7	15	7
2	5	2	2	4	1	1	1	0.4	0.4	0.6	1	3	1	1	3	3
2	5	2	2	4	1	1	1	0.3333333333	0.5	0.6666666667	26	24	26	30	24	34
2	5	2	2	4	1	0.5	1	0.4	0.2	0.6	7	3	7	7	3	7
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.5	7	9	7	7	9	9
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.4285714286	14	38	14	54	46	54
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.5714285714	7	15	7	15	15	15
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.6666666667	3	21	7	7	21	9
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.5714285714	13	45	13	13	45	13
2	6	2	3	4	1	1	1	0.4	0.4	0.6	9	9	9	5	9	7
2	5	2	2	4	0.5	1	1	0.1666666667	0.3333333333	0.5	16	16	16	16	24	16
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.6666666667	5	11	9	9	27	19
2	5	2	2	4	1	1	1	0.3333333333	0.3333333333	0.5	19	63	19	47	63	47
2	5	3	2	4	1	1	1	0.3333333333	0.3333333333	0.5	7	7	7	7	7	7
2	5	2	2	4	1	1	1	0.2857142857	0.2857142857	0.4285714286	6	6	6	6	6	6
2	5	3	2	4	1	1	1	0.3333333333	0.5	0.6666666667	43	41	43	37	41	41
2	3	2	2	2	1	1	1	0.2857142857	0.2857142857	0.4285714286	16	16	16	8	24	16
2	3	2	2	3	1	1	1	0.2857142857	0.2857142857	0.5714285714	5	13	5	13	21	5
2	6	6	6	2	1	1	1	0.6	0.6	0.6	37	53	37	93	69	93
2	4	2	3	2	1	1	1	0.4	0.6	0.8	13	5	13	5	5	5
2	4	4	2	2	1	1	1	0.5	0.3333333333	0.5	29	35	29	29	35	31
2	4	2	2	2	1	1	1	0.4	0.4	0.6	9	15	9	25	15	27
2	4	3	2	2	1	1	1	0.5	0.3333333333	0.5	19	11	19	23	11	23
2	6	2	2	2	1	1	1	0.375	0.375	0.5	16	24	16	32	24	32
2	6	2	6	3	1	1	1	0.25	0.5	0.625	7	15	7	7	23	7
2	4	4	2	2	1	1	1	0.5	0.3333333333	0.5	13	15	13	29	35	31
2	4	4	2	3	1	1	1	0.3333333333	0.3333333333	0.6666666667	10	22	10	22	26	26
2	4	4	2	3	1	1	1	0.4285714286	0.2857142857	0.4285714286	13	45	13	29	45	21
2	3	2	2	2	1	1	1	0.2857142857	0.2857142857	0.4285714286	16	16	16	8	24	16
2	3	2	2	2	1	1	1	0.4	0.4	0.6	5	7	5	5	7	7
2	4	2	4	4	1	1	1	0.4	0.4	0.6	13	45	13	29	45	45
2	4	4	4	4	1	1	1	0.5	0.5	0.5	17	25	17	33	33	33
2	4	2	3	2	1	1	1	0.4285714286	0.5714285714	0.7142857143	19	27	19	19	51	35
2	6	6	6	6	1	1	1	0.4	0.4	0.6	5	9	5	17	9	17
2	6	6	6	4	1	1	1	0.4	0.6	0.6	27	27	27	19	35	19
2	4	2	2	3	1	1	1	0.3333333333	0.3333333333	0.6666666667	7	9	7	15	21	17
2	3	2	2	2	1	1	1	0.3333333333	0.3333333333	0.5	7	15	7	7	15	7
2	5	2	2	3	1	1	1	0.4	0.4	0.6	5	7	5	13	19	15
2	4	2	2	2	1	1	1	0.3333333333	0.5	0.6666666667	26	24	26	30	30	34
2	3	2	2	2	1	0.5	1	0.4	0.2	0.6	7	3	7	7	3	7
2	3	2	2	2	1	1	1	0.3333333333	0.3333333333	0.5	7	9	7	7	9	9
2	3	2	2	2	1	1	1	0.2857142857	0.2857142857	0.4285714286	6	6	6	18	6	22
